Items_AffixesBoons>�;;#Dev Description;Stat Group;Slot;Affix Group;Special;MinRarity;;1.5;;#;#;#;#;#;#;#;13;31;31;0;1;81;57;81;41;29;37;88;88;0;1;213;150;213;107;75;71;170;170;0;1;354;248;354;177;124;107;256;256;0;1;502;351;502;251;176;145;348;348;0;1;660;462;660;330;231;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;;;;Effect1;;;;;;;;;;;;;;;;;;#;#;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Effect2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Effect3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Effect4;;;;;;;;;;;;Effect5;;;;;;;;;;;;Effect6;;;;;;;;;;;;Effect7;;;;;;;;;;;;Effect8;;;;;;;;;;;
;dd%-;Dash Damage %-;Item;none;@gd-;FALSE;comm;0;1;FALSE;;;100;200;300;400;500;9999;52;0;34;0;30;25;25;70;100;9999;104;0;68;0;60;50;50;140;200;9999;156;0;102;0;90;75;75;210;300;9999;208;0;136;0;120;100;100;280;400;9999;260;0;170;0;150;125;125;350;500;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_mult;stat;pow;group;Skill.Dash;;;;;;;;;;;;;0;1;1;;per;-0.014;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;sd%-;Strike Damage %-;Item;none;@gd-;FALSE;comm;0;1;FALSE;;;100;200;300;400;500;9999;52;0;34;0;0;25;25;70;100;9999;104;0;68;0;0;50;50;140;200;9999;156;0;102;0;0;75;75;210;300;9999;208;0;136;0;0;100;100;280;400;9999;260;0;170;0;0;125;125;350;500;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_mult;stat;pow;group;Skill.Strike;;;;;;;;;;;;;0;1;1;;per;-0.009;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;cd%-;Cast Damage %-;Item;none;@gd-;FALSE;comm;0;1;FALSE;;;100;200;300;400;500;9999;52;0;34;0;0;25;25;70;100;9999;104;0;68;0;0;50;50;140;200;9999;156;0;102;0;0;75;75;210;300;9999;208;0;136;0;0;100;100;280;400;9999;260;0;170;0;0;125;125;350;500;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_mult;stat;pow;group;Skill.Cast;;;;;;;;;;;;;0;1;1;;per;-0.009;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;pd%-;Power Damage %-;Item;none;@gd-;FALSE;comm;0;1;FALSE;;;100;200;300;400;500;9999;52;0;34;0;0;25;25;70;100;9999;104;0;68;0;0;50;50;140;200;9999;156;0;102;0;0;75;75;210;300;9999;208;0;136;0;0;100;100;280;400;9999;260;0;170;0;0;125;125;350;500;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_mult;stat;pow;group;Skill.Power;;;;;;;;;;;;;0;1;1;;per;-0.009;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;sud%-;Summon Damage %-;Item;none;@gd-;FALSE;comm;0;1;FALSE;;;100;200;300;400;500;9999;52;0;34;0;0;25;25;70;100;9999;104;0;68;0;0;50;50;140;200;9999;156;0;102;0;0;75;75;210;300;9999;208;0;136;0;0;100;100;280;400;9999;260;0;170;0;0;125;125;350;500;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_mult;stat;pow;group;Skill.Summon;;;;;;;;;;;;;0;1;1;;per;-0.009;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;std%-;Status Damage %-;Item;none;@gd-;FALSE;comm;0;1;FALSE;;;100;200;300;400;500;9999;52;0;34;0;0;25;25;70;100;9999;104;0;68;0;0;50;50;140;200;9999;156;0;102;0;0;75;75;210;300;9999;208;0;136;0;0;100;100;280;400;9999;260;0;170;0;0;125;125;350;500;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_mult;stat;pow;group;Status;;;;;;;;;;;;;0;1;1;;per;-0.009;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;deu%-;Damage % vs undamaged enemies-;Item;none;@gd-;FALSE;comm;0;1;FALSE;;;20;40;60;80;100;20;10;0;6;0;0;5;5;14;20;40;20;0;13;0;0;10;10;28;40;60;31;0;20;0;0;15;15;42;60;80;41;0;27;0;0;20;20;56;80;100;52;0;34;0;0;25;25;70;100;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;dmg_firsthit;pass;mult;group;;;;;;;;;;;;;;0;1;1;;per;-0.04;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;debl%-;Damage % vs enemies below % life-;Item;none;@gd-;FALSE;comm;0;1;FALSE;;;50;100;150;200;250;50;26;0;17;0;0;12;12;35;50;100;52;0;34;0;0;25;25;70;100;150;78;0;51;0;0;37;37;105;150;200;104;0;68;0;0;50;50;140;200;250;130;0;85;0;0;62;62;175;250;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;dmg_belowhp;pass;mult;group;;;;;;;;;;;;;;0;1;1;;per;-0.01;1;0;;hpm;0.5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;deal%-;Damage % vs enemies above % life-;Item;none;@gd-;FALSE;comm;0;1;FALSE;;;50;100;150;200;250;50;26;0;17;0;0;12;12;35;50;100;52;0;34;0;0;25;25;70;100;150;78;0;51;0;0;37;37;105;150;200;104;0;68;0;0;50;50;140;200;250;130;0;85;0;0;62;62;175;250;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;dmg_abovehp;pass;mult;group;;;;;;;;;;;;;;0;1;1;;per;-0.008;1;0;;hpm;0.5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;dbar-;Damage % vs barriers-;Item;none;@gd-;FALSE;comm;0;1;FALSE;;;50;100;150;200;250;50;26;0;17;0;0;12;12;35;50;100;52;0;34;0;0;25;25;70;100;150;78;0;51;0;0;37;37;105;150;200;104;0;68;0;0;50;50;140;200;250;130;0;85;0;0;62;62;175;250;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;dmg_vsposture;pass;mult;group;;;;;;;;;;;;;;0;1;1;;per;-0.007;1;0;;hpm;0.5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;cc%-;Critical Chance %-;Item;none;@cc-;FALSE;brok;0;1;FALSE;;;62;94;126;158;190;62;6;0;12;0;0;15;15;15;31;94;9;0;18;0;0;23;23;23;47;126;12;0;25;0;0;31;31;31;63;158;15;0;31;0;0;39;39;39;79;190;19;0;38;0;0;47;47;47;95;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_mult;stat;cch;group;;;;;;;;;;;;;;0;1;1;;per;-0.0008;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;acc%-;Attack Critical Chance %-;Item;none;@cc-;FALSE;brok;0;1;FALSE;;;27;42;57;72;87;27;2;0;5;0;0;6;6;6;13;42;4;0;8;0;0;10;10;10;21;57;5;0;11;0;0;14;14;14;28;72;7;0;14;0;0;18;18;18;36;87;8;0;17;0;0;21;21;21;43;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_mult;stat;cch;group;Weapon;;;;;;;;;;;;;0;1;1;;per;-0.0021;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;dcc%-;Dash Critical Chance %-;Item;none;@cc-;FALSE;comm;0;1;FALSE;;;16;24;32;40;48;16;1;0;3;0;4;4;4;4;8;24;2;0;4;0;7;6;6;6;12;32;3;0;6;0;9;8;8;8;16;40;4;0;8;0;12;10;10;10;20;48;4;0;9;0;14;12;12;12;24;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_mult;stat;cch;group;Skill.Dash;;;;;;;;;;;;;0;1;1;;per;-0.0027;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;scc%-;Strike Critical Chance %-;Item;none;@cc-;FALSE;comm;0;1;FALSE;;;27;42;57;72;87;27;2;0;5;0;0;6;6;6;13;42;4;0;8;0;0;10;10;10;21;57;5;0;11;0;0;14;14;14;28;72;7;0;14;0;0;18;18;18;36;87;8;0;17;0;0;21;21;21;43;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_mult;stat;cch;group;Skill.Strike;;;;;;;;;;;;;0;1;1;;per;-0.0017;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;ccc%-;Cast Critical Chance %-;Item;none;@cc-;FALSE;comm;0;1;FALSE;;;27;42;57;72;87;27;2;0;5;0;0;6;6;6;13;42;4;0;8;0;0;10;10;10;21;57;5;0;11;0;0;14;14;14;28;72;7;0;14;0;0;18;18;18;36;87;8;0;17;0;0;21;21;21;43;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_mult;stat;cch;group;Skill.Cast;;;;;;;;;;;;;0;1;1;;per;-0.0017;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;pcc%-;Power Critical Chance %-;Item;none;@cc-;FALSE;comm;0;1;FALSE;;;27;42;57;72;87;27;2;0;5;0;0;6;6;6;13;42;4;0;8;0;0;10;10;10;21;57;5;0;11;0;0;14;14;14;28;72;7;0;14;0;0;18;18;18;36;87;8;0;17;0;0;21;21;21;43;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_mult;stat;cch;group;Skill.Power;;;;;;;;;;;;;0;1;1;;per;-0.0017;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;as%-;Attack Speed %-;Item;none;@s-;FALSE;comm;0;1;FALSE;;;22;30;38;46;54;22;4;0;13;0;0;4;4;8;22;30;6;0;18;0;0;6;6;12;30;38;7;0;22;0;0;7;7;15;38;46;9;0;27;0;0;9;9;18;46;54;10;0;32;0;0;10;10;21;54;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_mult;stat;spd;group;Weapon;;;;;;;;;;;;;0;1;1;;per;-0.025;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;ss%-;Cooldown Reduction %-;Item;none;@s-;FALSE;comm;0;1;FALSE;;;22;30;38;46;54;22;8;0;8;0;0;4;4;8;22;30;12;0;12;0;0;6;6;12;30;38;15;0;15;0;0;7;7;15;38;46;18;0;18;0;0;9;9;18;46;54;21;0;21;0;0;10;10;21;54;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_mult;stat;cspd;group;;;;;;;;;;;;;;0;1;1;;per;-0.005;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;sus%-;Summon Attack Speed %-;Item;none;@s-;FALSE;comm;0;1;FALSE;;;22;30;38;46;54;22;8;0;8;0;0;4;4;8;22;30;12;0;12;0;0;6;6;12;30;38;15;0;15;0;0;7;7;15;38;46;18;0;18;0;0;9;9;18;46;54;21;0;21;0;0;10;10;21;54;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_mult;stat;spd;group;Skill.Summon;;;;;;;;;;;;;0;1;1;;per;-0.008;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;s%-;Attack Speed & Faster Cooldowns %-;Item;none;@s-;FALSE;comm;0;1;FALSE;;;22;30;38;46;54;22;8;0;8;0;0;4;4;8;22;30;12;0;12;0;0;6;6;12;30;38;15;0;15;0;0;7;7;15;38;46;18;0;18;0;0;9;9;18;46;54;21;0;21;0;0;10;10;21;54;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_mult;stat;spd;group;Weapon;;;;;;;;;;;;;0;1;1;;per;-0.003;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;statm_mult;stat;cspd;group;;;;;;0;;per;-0.003;1;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;v%-;Projectile Velocity %-;Item;none;@v-;FALSE;comm;0;1;FALSE;;;4;6;8;10;12;4;0;0;0;0;0;0;0;4;4;6;0;0;0;0;0;0;0;6;6;8;0;0;0;0;0;0;0;8;8;10;0;0;0;0;0;0;0;10;10;12;0;0;0;0;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_mult;stat;vlc;group;;;;;;;;;;;;;;0;1;1;;per;-0.1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;statm_mult;stat;ispd;group;;;;;;0;;per;-0.04;1;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;ang%-;Projectile Angle %-;Item;none;@ang-;FALSE;comm;0;1;FALSE;;;16;20;24;28;32;16;0;0;16;0;0;0;0;0;0;20;0;0;20;0;0;0;0;0;0;24;0;0;24;0;0;0;0;0;0;28;0;0;28;0;0;0;0;0;0;32;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_mult;stat;ang;group;Weapon;;;;;;;;;;;;;0;1;1;;per;-0.03;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;acnt-;Attack Projectile Count-;Item;none;@cnt-;FALSE;comm;0;22;FALSE;;;44;61;77;94;110;44;22;0;0;0;0;0;0;0;0;44;22;22;22;0;0;0;0;22;22;66;44;22;22;0;0;0;0;22;22;88;44;22;22;0;0;22;22;22;22;110;66;44;44;0;0;22;22;44;44;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_base;stat;cnt;group;Weapon;;;;;;;;;;;;;0;1;22;;val;-1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;dcnt-;Dash Projectile Count-;Item;none;@cnt-;FALSE;comm;0;14;FALSE;;;35;49;63;77;91;28;14;14;14;0;14;0;0;14;14;42;28;14;14;0;28;0;0;14;14;56;28;14;14;0;28;14;14;14;14;70;42;28;28;0;42;14;14;28;28;84;42;28;28;0;42;14;14;28;28;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_base;stat;cnt;group;Skill.Dash;;;;;;;;;;;;;0;1;14;;val;-1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;scnt-;Strike Projectile Count-;Item;none;@cnt-;FALSE;comm;0;26;FALSE;;;78;104;130;156;182;78;26;26;26;0;0;0;0;26;26;104;52;26;26;0;0;26;26;26;26;130;78;52;52;0;0;26;26;52;52;156;78;52;52;0;0;26;26;52;52;182;104;52;52;0;0;26;26;52;52;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_base;stat;cnt;group;Skill.Strike;;;;;;;;;;;;;0;1;26;;val;-1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;ccnt-;Cast Projectile Count-;Item;none;@cnt-;FALSE;comm;0;26;FALSE;;;65;91;117;143;169;52;26;26;26;0;0;0;0;26;26;78;52;26;26;0;0;0;0;26;26;104;52;26;26;0;0;26;26;26;26;130;78;52;52;0;0;26;26;52;52;156;78;52;52;0;0;26;26;52;52;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_base;stat;cnt;group;Skill.Cast;;;;;;;;;;;;;0;1;26;;val;-1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;pcnt-;Power Projectile Count-;Item;none;@cnt-;FALSE;comm;0;26;FALSE;;;65;91;117;143;169;52;26;26;26;0;0;0;0;26;26;78;52;26;26;0;0;0;0;26;26;104;52;26;26;0;0;26;26;26;26;130;78;52;52;0;0;26;26;52;52;156;78;52;52;0;0;26;26;52;52;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_base;stat;cnt;group;Skill.Power;;;;;;;;;;;;;0;1;26;;val;-1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;sucnt-;Summon Count-;Item;none;@cnt-;FALSE;comm;0;18;FALSE;;;54;72;90;108;126;54;18;18;18;0;0;0;0;18;18;72;36;18;18;0;0;18;18;18;18;90;54;36;36;0;0;18;18;36;36;108;54;36;36;0;0;18;18;36;36;126;72;36;36;0;0;18;18;36;36;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_base;stat;cnt;group;Skill.Summon;;;;;;;;;;;;;0;1;18;;val;-1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;apnc-;Attack Pounce-;Item;none;@pnc-;FALSE;comm;0;25;FALSE;;;50;63;75;88;100;50;25;0;0;0;0;0;0;0;0;50;25;25;25;0;0;0;0;25;25;75;25;25;25;0;0;0;0;25;25;75;50;25;25;0;0;0;0;25;25;100;50;25;25;0;0;25;25;25;25;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_base;stat;pnc;group;Weapon;;;;;;;;;;;;;0;1;25;;val;-1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
;rng%-;Range %-;Item;none;@rng-;FALSE;comm;0;1;FALSE;;;3;6;9;12;15;3;2;0;3;0;0;1;1;2;3;6;4;0;6;1;0;2;2;4;6;9;7;0;9;1;0;3;3;7;9;12;9;0;12;2;0;4;4;9;12;15;12;0;15;3;0;6;6;12;15;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;TRUE;statm_mult;stat;rng;group;;;;;;;;;;;;;;0;1;1;;per;-0.04;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0;;;;;;0
